function,address,instruction,src_regs(USE),dst_regs(DEF),indirect_call,indirect_jump,is_ret,indirect_type,indirect_severity,dfi_violation,violation_reason
attack_a4_struct_replace,0x2c72,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
a5_get_ptr,0x2c73,endbr64,-,-,No,No,No,-,none,OK,none
a5_get_ptr,0x2c77,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
a5_get_ptr,0x2c78,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
a5_get_ptr,0x2c7b,"mov 0x2346(%rip),%rax",-,rax,No,No,No,-,none,OK,none
a5_get_ptr,0x2c82,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
a5_get_ptr,0x2c83,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
attack_a5_returned_hijack,0x2c84,endbr64,-,-,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2c88,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2c89,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2c8c,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2c90,"lea 0x671(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2c97,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2c9a,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2c9f,call 2c73 <a5_get_ptr>,-,rax,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2ca4,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2ca8,"mov 0x24d2(%rip),%eax",-,rax,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2cae,"cmp $0x1,%eax",rax,-,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2cb1,jne 2cbe <attack_a5_returned_hijack+0x3a>,-,-,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2cb3,"mov 0x22e6(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2cba,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2cbe,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2cc2,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2cbe; indirect call reg_based target rax L2: defined at 0x2cb3; indirect call reg_based target rax L3: terminal (param) at attack_a5_returned_hijack
attack_a5_returned_hijack,0x2cc4,nop,-,-,No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2cc5,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
attack_a5_returned_hijack,0x2cc6,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
attack_a6_heap_callback,0x2cc7,endbr64,-,-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2ccb,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2ccc,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2ccf,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2cd3,"lea 0x647(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2cda,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2cdd,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2ce2,"mov $0x8,%edi",-,rdi,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2ce7,call 2340 <malloc@plt>,-,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2cec,"mov %rax,-0x8(%rbp)","rax,rbp",-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2cf0,"cmpq $0x0,-0x8(%rbp)",rbp,-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2cf5,je 2d35 <attack_a6_heap_callback+0x6e>,-,-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2cf7,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2cfb,"mov 0x2296(%rip),%rdx",-,rdx,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d02,"mov %rdx,(%rax)","rdx,rax",-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d05,"mov 0x2475(%rip),%eax",-,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d0b,"cmp $0x1,%eax",rax,-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d0e,jne 2d1e <attack_a6_heap_callback+0x57>,-,-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d10,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d14,"mov 0x22bd(%rip),%rdx",-,rdx,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d1b,"mov %rdx,(%rax)","rdx,rax",-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d1e,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d22,"mov (%rax),%rax",rax,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d25,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2d22; indirect call reg_based target rax L2: defined at 0x2d1e; indirect call reg_based target rax L3: defined at 0x2ce7
attack_a6_heap_callback,0x2d27,"mov -0x8(%rbp),%rax",rbp,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d2b,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d2e,call 2240 <free@plt>,-,rax,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d33,jmp 2d36 <attack_a6_heap_callback+0x6f>,-,-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d35,nop,-,-,No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d36,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
attack_a6_heap_callback,0x2d37,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
a7_init_table,0x2d38,endbr64,-,-,No,No,No,-,none,OK,none
a7_init_table,0x2d3c,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
a7_init_table,0x2d3d,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
a7_init_table,0x2d40,"mov 0x2249(%rip),%rax",-,rax,No,No,No,-,none,OK,none
a7_init_table,0x2d47,"mov %rax,0x2442(%rip)",rax,-,No,No,No,-,none,OK,none
a7_init_table,0x2d4e,"mov 0x2273(%rip),%rax",-,rax,No,No,No,-,none,OK,none
a7_init_table,0x2d55,"mov %rax,0x243c(%rip)",rax,-,No,No,No,-,none,OK,none
a7_init_table,0x2d5c,"mov 0x2235(%rip),%rax",-,rax,No,No,No,-,none,OK,none
a7_init_table,0x2d63,"mov %rax,0x2436(%rip)",rax,-,No,No,No,-,none,OK,none
a7_init_table,0x2d6a,nop,-,-,No,No,No,-,none,OK,none
a7_init_table,0x2d6b,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
a7_init_table,0x2d6c,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
attack_a7_table_poison,0x2d6d,endbr64,-,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d71,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d72,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d75,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d79,"lea 0x5bc(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d80,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d83,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d88,call 2d38 <a7_init_table>,-,rax,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d8d,"movl $0x1,-0x4(%rbp)",rbp,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d94,"mov 0x23e6(%rip),%eax",-,rax,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d9a,"cmp $0x1,%eax",rax,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d9d,jne 2dad <attack_a7_table_poison+0x40>,-,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2d9f,"mov 0x21fa(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2da6,"mov %rax,0x23eb(%rip)",rax,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2dad,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2db0,cltq,-,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2db2,"lea 0x0(,%rax,8),%rdx",-,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2dba,"lea 0x23cf(%rip),%rax",-,rax,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2dc1,"mov (%rdx,%rax,1),%rax",-,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2dc5,call *%rax,rax,rax,Yes,No,No,reg_based,high,WARNING,indirect call reg_based target rax L1: defined at 0x2dba; indirect call reg_based target rax L2: terminal (param) at attack_a7_table_poison
attack_a7_table_poison,0x2dc7,nop,-,-,No,No,No,-,none,OK,none
attack_a7_table_poison,0x2dc8,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
attack_a7_table_poison,0x2dc9,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
test_all,0x2dca,endbr64,-,-,No,No,No,-,none,OK,none
test_all,0x2dce,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
test_all,0x2dcf,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
test_all,0x2dd2,"lea 0x57f(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test_all,0x2dd9,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test_all,0x2ddc,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2de1,call 23d0 <test01_global_fptr@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2de6,call 2350 <test02_local_fptr@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2deb,"mov $0x2,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x2df0,call 23c0 <test03_table_fptr@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2df5,call 22f0 <test04_stack_fptr@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2dfa,call 2380 <test05_vtable@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2dff,call 2250 <test06_callback@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e04,call 2390 <test07_indirect_jump@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e09,"mov $0x5,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x2e0e,call 2280 <test08_with_retval@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e13,call 2370 <test09_multiarg@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e18,call 2360 <test10_volatile@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e1d,"mov $0x1,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x2e22,call 2270 <test11_conditional@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e27,"mov $0x2,%edi",-,rdi,No,No,No,-,none,OK,none
test_all,0x2e2c,call 2410 <test12_switch@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e31,call 22a0 <test13_lea_target@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e36,call 23b0 <test14_ret_chain@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e3b,call 2230 <test15_double_ptr@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e40,call 23f0 <test16_returned_fptr@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e45,call 23e0 <test17_nested_struct@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e4a,"lea 0x52f(%rip),%rax",-,rax,No,No,No,-,none,OK,none
test_all,0x2e51,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
test_all,0x2e54,call 2260 <puts@plt>,-,rax,No,No,No,-,none,OK,none
test_all,0x2e59,nop,-,-,No,No,No,-,none,OK,none
test_all,0x2e5a,pop %rbp,rsp,rbp,No,No,No,-,none,OK,none
test_all,0x2e5b,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
run_attack,0x2e5c,endbr64,-,-,No,No,No,-,none,OK,none
run_attack,0x2e60,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
run_attack,0x2e61,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
run_attack,0x2e64,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
run_attack,0x2e68,"mov %edi,-0x4(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
run_attack,0x2e6b,"movl $0x1,0x230b(%rip)",-,-,No,No,No,-,none,OK,none
run_attack,0x2e72,00,-,-,No,No,No,-,none,OK,none
run_attack,0x2e75,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
run_attack,0x2e78,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
run_attack,0x2e7a,"lea 0x527(%rip),%rax",-,rax,No,No,No,-,none,OK,none
run_attack,0x2e81,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
run_attack,0x2e84,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
run_attack,0x2e89,call 22b0 <printf@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2e8e,"cmpl $0x7,-0x4(%rbp)",rbp,-,No,No,No,-,none,OK,none
run_attack,0x2e92,ja 2ee9 <run_attack+0x8d>,-,-,No,No,No,-,none,OK,none
run_attack,0x2e94,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
run_attack,0x2e97,"lea 0x0(,%rax,4),%rdx",-,-,No,No,No,-,none,OK,none
run_attack,0x2e9f,"lea 0x552(%rip),%rax",-,rax,No,No,No,-,none,OK,none
run_attack,0x2ea6,"mov (%rdx,%rax,1),%eax",-,-,No,No,No,-,none,OK,none
run_attack,0x2ea9,cltq,-,-,No,No,No,-,none,OK,none
run_attack,0x2eab,"lea 0x546(%rip),%rdx",-,rdx,No,No,No,-,none,OK,none
run_attack,0x2eb2,"add %rdx,%rax","rdx,rax",rax,No,No,No,-,none,OK,none
run_attack,0x2eb5,notrack jmp *%rax,rax,-,No,No,No,-,none,OK,none
run_attack,0x2eb8,call 23a0 <attack_a1_global_hijack@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2ebd,jmp 2f02 <run_attack+0xa6>,-,-,No,No,No,-,none,OK,none
run_attack,0x2ebf,call 22c0 <attack_a2_double_ptr@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2ec4,jmp 2f02 <run_attack+0xa6>,-,-,No,No,No,-,none,OK,none
run_attack,0x2ec6,call 2310 <attack_a3_branch@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2ecb,jmp 2f02 <run_attack+0xa6>,-,-,No,No,No,-,none,OK,none
run_attack,0x2ecd,call 22e0 <attack_a4_struct_replace@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2ed2,jmp 2f02 <run_attack+0xa6>,-,-,No,No,No,-,none,OK,none
run_attack,0x2ed4,call 2330 <attack_a5_returned_hijack@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2ed9,jmp 2f02 <run_attack+0xa6>,-,-,No,No,No,-,none,OK,none
run_attack,0x2edb,call 2400 <attack_a6_heap_callback@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2ee0,jmp 2f02 <run_attack+0xa6>,-,-,No,No,No,-,none,OK,none
run_attack,0x2ee2,call 2320 <attack_a7_table_poison@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2ee7,jmp 2f02 <run_attack+0xa6>,-,-,No,No,No,-,none,OK,none
run_attack,0x2ee9,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
run_attack,0x2eec,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
run_attack,0x2eee,"lea 0x4d5(%rip),%rax",-,rax,No,No,No,-,none,OK,none
run_attack,0x2ef5,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
run_attack,0x2ef8,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
run_attack,0x2efd,call 22b0 <printf@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2f02,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
run_attack,0x2f05,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
run_attack,0x2f07,"lea 0x4c9(%rip),%rax",-,rax,No,No,No,-,none,OK,none
run_attack,0x2f0e,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
run_attack,0x2f11,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
run_attack,0x2f16,call 22b0 <printf@plt>,-,rax,No,No,No,-,none,OK,none
run_attack,0x2f1b,nop,-,-,No,No,No,-,none,OK,none
run_attack,0x2f1c,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
run_attack,0x2f1d,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
run_safe,0x2f1e,endbr64,-,-,No,No,No,-,none,OK,none
run_safe,0x2f22,push %rbp,rbp,rsp,No,No,No,-,none,OK,none
run_safe,0x2f23,"mov %rsp,%rbp",rsp,rbp,No,No,No,-,none,OK,none
run_safe,0x2f26,"sub $0x10,%rsp",rsp,rsp,No,No,No,-,none,OK,none
run_safe,0x2f2a,"mov %edi,-0x4(%rbp)","rdi,rbp",-,No,No,No,-,none,OK,none
run_safe,0x2f2d,"movl $0x0,0x2249(%rip)",-,-,No,No,No,-,none,OK,none
run_safe,0x2f34,00,-,-,No,No,No,-,none,OK,none
run_safe,0x2f37,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
run_safe,0x2f3a,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
run_safe,0x2f3c,"lea 0x4d5(%rip),%rax",-,rax,No,No,No,-,none,OK,none
run_safe,0x2f43,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
run_safe,0x2f46,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
run_safe,0x2f4b,call 22b0 <printf@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2f50,"cmpl $0x7,-0x4(%rbp)",rbp,-,No,No,No,-,none,OK,none
run_safe,0x2f54,ja 2fab <run_safe+0x8d>,-,-,No,No,No,-,none,OK,none
run_safe,0x2f56,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
run_safe,0x2f59,"lea 0x0(,%rax,4),%rdx",-,-,No,No,No,-,none,OK,none
run_safe,0x2f61,"lea 0x4ec(%rip),%rax",-,rax,No,No,No,-,none,OK,none
run_safe,0x2f68,"mov (%rdx,%rax,1),%eax",-,-,No,No,No,-,none,OK,none
run_safe,0x2f6b,cltq,-,-,No,No,No,-,none,OK,none
run_safe,0x2f6d,"lea 0x4e0(%rip),%rdx",-,rdx,No,No,No,-,none,OK,none
run_safe,0x2f74,"add %rdx,%rax","rdx,rax",rax,No,No,No,-,none,OK,none
run_safe,0x2f77,notrack jmp *%rax,rax,-,No,No,No,-,none,OK,none
run_safe,0x2f7a,call 23a0 <attack_a1_global_hijack@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2f7f,jmp 2fc4 <run_safe+0xa6>,-,-,No,No,No,-,none,OK,none
run_safe,0x2f81,call 22c0 <attack_a2_double_ptr@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2f86,jmp 2fc4 <run_safe+0xa6>,-,-,No,No,No,-,none,OK,none
run_safe,0x2f88,call 2310 <attack_a3_branch@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2f8d,jmp 2fc4 <run_safe+0xa6>,-,-,No,No,No,-,none,OK,none
run_safe,0x2f8f,call 22e0 <attack_a4_struct_replace@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2f94,jmp 2fc4 <run_safe+0xa6>,-,-,No,No,No,-,none,OK,none
run_safe,0x2f96,call 2330 <attack_a5_returned_hijack@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2f9b,jmp 2fc4 <run_safe+0xa6>,-,-,No,No,No,-,none,OK,none
run_safe,0x2f9d,call 2400 <attack_a6_heap_callback@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2fa2,jmp 2fc4 <run_safe+0xa6>,-,-,No,No,No,-,none,OK,none
run_safe,0x2fa4,call 2320 <attack_a7_table_poison@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2fa9,jmp 2fc4 <run_safe+0xa6>,-,-,No,No,No,-,none,OK,none
run_safe,0x2fab,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
run_safe,0x2fae,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
run_safe,0x2fb0,"lea 0x413(%rip),%rax",-,rax,No,No,No,-,none,OK,none
run_safe,0x2fb7,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
run_safe,0x2fba,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
run_safe,0x2fbf,call 22b0 <printf@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2fc4,"mov -0x4(%rbp),%eax",rbp,rax,No,No,No,-,none,OK,none
run_safe,0x2fc7,"mov %eax,%esi",rax,rsi,No,No,No,-,none,OK,none
run_safe,0x2fc9,"lea 0x466(%rip),%rax",-,rax,No,No,No,-,none,OK,none
run_safe,0x2fd0,"mov %rax,%rdi",rax,rdi,No,No,No,-,none,OK,none
run_safe,0x2fd3,"mov $0x0,%eax",-,rax,No,No,No,-,none,OK,none
run_safe,0x2fd8,call 22b0 <printf@plt>,-,rax,No,No,No,-,none,OK,none
run_safe,0x2fdd,nop,-,-,No,No,No,-,none,OK,none
run_safe,0x2fde,leave,rbp,"rsp,rbp",No,No,No,-,none,OK,none
run_safe,0x2fdf,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
_fini,0x2fe0,endbr64,-,-,No,No,No,-,none,OK,none
_fini,0x2fe4,"sub $0x8,%rsp",rsp,rsp,No,No,No,-,none,OK,none
_fini,0x2fe8,"add $0x8,%rsp",rsp,rsp,No,No,No,-,none,OK,none
_fini,0x2fec,ret,rsp,rsp,No,Yes,Yes,ret,high,OK,none
