reg,def_func,def_addr,def_instr,use_func,use_addr,use_instr,cross_func,dfi_violation,violation_reason,def_source,indirect_type
rdx,get_target,0x1959,"sub %eax,%edx",get_target,0x195f,"add %edx,%eax",No,OK,,local,-
rax,get_target,0x195d,"add %eax,%eax",get_target,0x195f,"add %edx,%eax",No,OK,,local,-
rax,get_target,0x195f,"add %edx,%eax",get_target,0x1961,"sub %eax,%ecx",No,OK,,local,-
rcx,get_target,0x1940,"mov -0x24(%rbp),%ecx",get_target,0x1961,"sub %eax,%ecx",No,OK,,local,-
rcx,get_target,0x1961,"sub %eax,%ecx",get_target,0x1963,"mov %ecx,%edx",No,OK,,local,-
rdx,get_target,0x1963,"mov %ecx,%edx",get_target,0x1965,"movslq %edx,%rax",No,OK,,local,-
rbp,get_target,0x1906,"mov %rsp,%rbp",get_target,0x196d,"mov -0x8(%rbp),%rdx",No,OK,,local,-
rdx,get_target,0x196d,"mov -0x8(%rbp),%rdx",get_target,0x1971,"sub %fs:0x28,%rdx",No,OK,,local,-
rbp,get_target,0x1906,"mov %rsp,%rbp",get_target,0x1981,leave,No,OK,,local,-
rsp,get_target,0x1981,leave,get_target,0x1982,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test16_returned_fptr_call,0x1987,push %rbp,No,OK,,unknown,-
rsp,test16_returned_fptr_call,0x1987,push %rbp,test16_returned_fptr_call,0x1988,"mov %rsp,%rbp",No,OK,,local,-
rsp,test16_returned_fptr_call,0x1987,push %rbp,test16_returned_fptr_call,0x198b,"sub $0x10,%rsp",No,OK,,local,-
rax,test16_returned_fptr_call,0x198f,"lea 0x95a(%rip),%rax",test16_returned_fptr_call,0x1996,"mov %rax,%rdi",No,OK,,local,-
rax,test16_returned_fptr_call,0x19a3,call 1901 <get_target>,test16_returned_fptr_call,0x19a8,"mov %rax,-0x8(%rbp)",No,OK,,synthetic,-
rbp,test16_returned_fptr_call,0x1988,"mov %rsp,%rbp",test16_returned_fptr_call,0x19a8,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test16_returned_fptr_call,0x1988,"mov %rsp,%rbp",test16_returned_fptr_call,0x19ac,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test16_returned_fptr_call,0x19ac,"mov -0x8(%rbp),%rax",test16_returned_fptr_call,0x19b0,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x19ac,local,reg_based
rax,test16_returned_fptr_call,0x19a3,call 1901 <get_target>,test16_returned_fptr_call,0x19b0,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x19a3,synthetic,reg_based
rbp,test16_returned_fptr_call,0x1988,"mov %rsp,%rbp",test16_returned_fptr_call,0x19b3,leave,No,OK,,local,-
rsp,test16_returned_fptr_call,0x19b3,leave,test16_returned_fptr_call,0x19b4,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test17_nested_struct_fptr,0x19b9,push %rbp,No,OK,,unknown,-
rsp,test17_nested_struct_fptr,0x19b9,push %rbp,test17_nested_struct_fptr,0x19ba,"mov %rsp,%rbp",No,OK,,local,-
rsp,test17_nested_struct_fptr,0x19b9,push %rbp,test17_nested_struct_fptr,0x19bd,"sub $0x30,%rsp",No,OK,,local,-
rax,test17_nested_struct_fptr,0x19c1,"mov %fs:0x28,%rax",test17_nested_struct_fptr,0x19ca,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rbp,test17_nested_struct_fptr,0x19ba,"mov %rsp,%rbp",test17_nested_struct_fptr,0x19ca,"mov %rax,-0x8(%rbp)",No,OK,,local,-
rax,test17_nested_struct_fptr,0x19c1,"mov %fs:0x28,%rax",test17_nested_struct_fptr,0x19ce,"xor %eax,%eax",No,OK,,local,-
rax,test17_nested_struct_fptr,0x19d0,"lea 0x941(%rip),%rax",test17_nested_struct_fptr,0x19d7,"mov %rax,%rdi",No,OK,,local,-
rax,test17_nested_struct_fptr,0x19df,"mov 0x25ba(%rip),%rax",test17_nested_struct_fptr,0x19e6,"mov %rax,-0x30(%rbp)",No,OK,,local,-
rbp,test17_nested_struct_fptr,0x19ba,"mov %rsp,%rbp",test17_nested_struct_fptr,0x19e6,"mov %rax,-0x30(%rbp)",No,OK,,local,-
rbp,test17_nested_struct_fptr,0x19ba,"mov %rsp,%rbp",test17_nested_struct_fptr,0x19ea,"movl $0xdead,-0x28(%rbp)",No,OK,,local,-
rbp,test17_nested_struct_fptr,0x19ba,"mov %rsp,%rbp",test17_nested_struct_fptr,0x19f1,"mov -0x30(%rbp),%rax",No,OK,,local,-
rax,test17_nested_struct_fptr,0x19f1,"mov -0x30(%rbp),%rax",test17_nested_struct_fptr,0x19f5,call *%rax,No,WARNING,indirect call reg_based target rax L1: defined at 0x19f1,local,reg_based
rax,test17_nested_struct_fptr,0x19df,"mov 0x25ba(%rip),%rax",test17_nested_struct_fptr,0x19f5,call *%rax,No,WARNING,indirect call reg_based target rax L2: defined at 0x19df,local,reg_based
data_segment,test17_nested_struct_fptr,0x19df,← data segment [rip+0x25ba],test17_nested_struct_fptr,0x19f5,call *%rax,No,WARNING,indirect call reg_based target rax L3: terminal (param) at test17_nested_struct_fptr,synthetic,reg_based
rbp,test17_nested_struct_fptr,0x19ba,"mov %rsp,%rbp",test17_nested_struct_fptr,0x19f8,"mov -0x8(%rbp),%rax",No,OK,,local,-
rax,test17_nested_struct_fptr,0x19f8,"mov -0x8(%rbp),%rax",test17_nested_struct_fptr,0x19fc,"sub %fs:0x28,%rax",No,OK,,local,-
rbp,test17_nested_struct_fptr,0x19ba,"mov %rsp,%rbp",test17_nested_struct_fptr,0x1a0c,leave,No,OK,,local,-
rsp,test17_nested_struct_fptr,0x1a0c,leave,test17_nested_struct_fptr,0x1a0d,ret,No,OK,,local,ret
rbp,<unknown>,0x0,undefined source for rbp,test_all,0x1a12,push %rbp,No,OK,,unknown,-
rsp,test_all,0x1a12,push %rbp,test_all,0x1a13,"mov %rsp,%rbp",No,OK,,local,-
rax,test_all,0x1a16,"lea 0x923(%rip),%rax",test_all,0x1a1d,"mov %rax,%rdi",No,OK,,local,-
rax,test_all,0x1a93,"lea 0x8ce(%rip),%rax",test_all,0x1a9a,"mov %rax,%rdi",No,OK,,local,-
rsp,test_all,0x1a12,push %rbp,test_all,0x1aa3,pop %rbp,No,OK,,local,-
rsp,test_all,0x1a12,push %rbp,test_all,0x1aa4,ret,No,OK,,local,ret
rsp,<unknown>,0x0,undefined source for rsp,_fini,0x1aac,"sub $0x8,%rsp",No,OK,,unknown,-
rsp,_fini,0x1aac,"sub $0x8,%rsp",_fini,0x1ab0,"add $0x8,%rsp",No,OK,,local,-
rsp,_fini,0x1ab0,"add $0x8,%rsp",_fini,0x1ab4,ret,No,OK,,local,ret
