jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0x11196,je,2,je 111a9 <e1000_get_pauseparam>,74 11,条件跳转,e1000_get_pauseparam,0x11170,0x111a9,e1000_get_pauseparam,0x11170
0x1119b,je,2,je 111cf <e1000_get_pauseparam>,74 32,条件跳转,e1000_get_pauseparam,0x11170,0x111cf,e1000_get_pauseparam,0x11170
0x111a4,jmp,5,jmp 111a9 <e1000_get_pauseparam>,e9 00 00 00 00,无条件跳转,e1000_get_pauseparam,0x11170,0x111a9,e1000_get_pauseparam,0x11170
0x111b7,jmp,5,jmp 111bc <e1000_get_pauseparam>,e9 00 00 00 00,无条件跳转,e1000_get_pauseparam,0x11170,0x111bc,e1000_get_pauseparam,0x11170
0x111ca,jmp,5,jmp 111cf <e1000_get_pauseparam>,e9 00 00 00 00,无条件跳转,e1000_get_pauseparam,0x11170,0x111cf,e1000_get_pauseparam,0x11170
0x111e4,jmp,5,jmp 111e9 <e1000_get_pauseparam>,e9 00 00 00 00,无条件跳转,e1000_get_pauseparam,0x11170,0x111e9,e1000_get_pauseparam,0x11170
0x11200,call,5,call 11205 <e1000_get_msglevel>,e8 00 00 00 00,函数调用,e1000_get_msglevel,0x11200,0x11205,e1000_get_msglevel,0x11200
0x11212,jmp,5,jmp 11217 <e1000_get_msglevel>,e9 00 00 00 00,无条件跳转,e1000_get_msglevel,0x11200,0x11217,e1000_get_msglevel,0x11200
0x11230,call,5,call 11235 <e1000_set_msglevel>,e8 00 00 00 00,函数调用,e1000_set_msglevel,0x11230,0x11235,e1000_set_msglevel,0x11230
0x11244,jmp,5,jmp 11249 <e1000_set_msglevel>,e9 00 00 00 00,无条件跳转,e1000_set_msglevel,0x11230,0x11249,e1000_set_msglevel,0x11230
0x11260,call,5,call 11265 <e1000_get_regs_len>,e8 00 00 00 00,函数调用,e1000_get_regs_len,0x11260,0x11265,e1000_get_regs_len,0x11260
0x1126f,jmp,5,jmp 11274 <e1000_get_regs_len>,e9 00 00 00 00,无条件跳转,e1000_get_regs_len,0x11260,0x11274,e1000_get_regs_len,0x11260
0x11290,call,5,call 11295 <e1000_get_eeprom_len>,e8 00 00 00 00,函数调用,e1000_get_eeprom_len,0x11290,0x11295,e1000_get_eeprom_len,0x11290
0x112a5,jmp,5,jmp 112aa <e1000_get_eeprom_len>,e9 00 00 00 00,无条件跳转,e1000_get_eeprom_len,0x11290,0x112aa,e1000_get_eeprom_len,0x11290
0x112c0,call,5,call 112c5 <e1000_get_ringparam>,e8 00 00 00 00,函数调用,e1000_get_ringparam,0x112c0,0x112c5,e1000_get_ringparam,0x112c0
0x11307,jmp,5,jmp 1130c <e1000_get_ringparam>,e9 00 00 00 00,无条件跳转,e1000_get_ringparam,0x112c0,0x1130c,e1000_get_ringparam,0x112c0
0x11320,call,5,call 11325 <e1000_test_intr>,e8 00 00 00 00,函数调用,e1000_test_intr,0x11320,0x11325,e1000_test_intr,0x11320
0x11346,jmp,5,jmp 1134b <e1000_test_intr>,e9 00 00 00 00,无条件跳转,e1000_test_intr,0x11320,0x1134b,e1000_test_intr,0x11320
0x11360,call,5,call 11365 <e1000_get_sset_count>,e8 00 00 00 00,函数调用,e1000_get_sset_count,0x11360,0x11365,e1000_get_sset_count,0x11360
0x11370,je,2,je 11382 <e1000_get_sset_count>,74 10,条件跳转,e1000_get_sset_count,0x11360,0x11382,e1000_get_sset_count,0x11360
0x11387,jmp,5,jmp 1138c <e1000_get_sset_count>,e9 00 00 00 00,无条件跳转,e1000_get_sset_count,0x11360,0x1138c,e1000_get_sset_count,0x11360
0x113a0,call,5,call 113a5 <e1000_get_coalesce>,e8 00 00 00 00,函数调用,e1000_get_coalesce,0x113a0,0x113a5,e1000_get_coalesce,0x113a0
0x113b0,jbe,2,jbe 113db <e1000_get_coalesce>,76 29,条件跳转,e1000_get_coalesce,0x113a0,0x113db,e1000_get_coalesce,0x113a0
0x113bb,jbe,2,jbe 113c8 <e1000_get_coalesce>,76 0b,条件跳转,e1000_get_coalesce,0x113a0,0x113c8,e1000_get_coalesce,0x113a0
0x113d6,jmp,5,jmp 113db <e1000_get_coalesce>,e9 00 00 00 00,无条件跳转,e1000_get_coalesce,0x113a0,0x113db,e1000_get_coalesce,0x113a0
0x113e9,jmp,5,jmp 113ee <e1000_get_coalesce>,e9 00 00 00 00,无条件跳转,e1000_get_coalesce,0x113a0,0x113ee,e1000_get_coalesce,0x113a0
0x11400,call,5,call 11405 <e1000_set_coalesce>,e8 00 00 00 00,函数调用,e1000_set_coalesce,0x11400,0x11405,e1000_set_coalesce,0x11400
0x11410,jbe,6,jbe 114e0 <e1000_set_coalesce>,0f 86 ca 00 00 00,条件跳转,e1000_set_coalesce,0x11400,0x114e0,e1000_set_coalesce,0x11400
0x1142d,jne,6,jne 114ca <e1000_set_coalesce>,0f 85 97 00 00 00,条件跳转,e1000_set_coalesce,0x11400,0x114ca,e1000_set_coalesce,0x11400
0x11439,jbe,6,jbe 114ca <e1000_set_coalesce>,0f 86 8b 00 00 00,条件跳转,e1000_set_coalesce,0x11400,0x114ca,e1000_set_coalesce,0x11400
0x11450,je,2,je 114b2 <e1000_set_coalesce>,74 60,条件跳转,e1000_set_coalesce,0x11400,0x114b2,e1000_set_coalesce,0x11400
0x11455,ja,2,ja 11488 <e1000_set_coalesce>,77 31,条件跳转,e1000_set_coalesce,0x11400,0x11488,e1000_set_coalesce,0x11400
0x1146c,jne,6,jne 114f6 <e1000_set_coalesce>,0f 85 84 00 00 00,条件跳转,e1000_set_coalesce,0x11400,0x114f6,e1000_set_coalesce,0x11400
0x11483,jmp,5,jmp 11488 <e1000_set_coalesce>,e9 00 00 00 00,无条件跳转,e1000_set_coalesce,0x11400,0x11488,e1000_set_coalesce,0x11400
0x114b0,jmp,2,jmp 11472 <e1000_set_coalesce>,eb c0,无条件跳转,e1000_set_coalesce,0x11400,0x11472,e1000_set_coalesce,0x11400
0x114c8,jmp,2,jmp 11472 <e1000_set_coalesce>,eb a8,无条件跳转,e1000_set_coalesce,0x11400,0x11472,e1000_set_coalesce,0x11400
0x114db,jmp,5,jmp 114e0 <e1000_set_coalesce>,e9 00 00 00 00,无条件跳转,e1000_set_coalesce,0x11400,0x114e0,e1000_set_coalesce,0x11400
0x114f1,jmp,5,jmp 114f6 <e1000_set_coalesce>,e9 00 00 00 00,无条件跳转,e1000_set_coalesce,0x11400,0x114f6,e1000_set_coalesce,0x11400
0x114fb,jmp,5,jmp 11472 <e1000_set_coalesce>,e9 72 ff ff ff,无条件跳转,e1000_set_coalesce,0x11400,0x11472,e1000_set_coalesce,0x11400
0x11510,call,5,call 11515 <reg_set_and_check>,e8 00 00 00 00,函数调用,reg_set_and_check,0x11510,0x11515,reg_set_and_check,0x11510
0x11541,jne,2,jne 1155c <reg_set_and_check>,75 19,条件跳转,reg_set_and_check,0x11510,0x1155c,reg_set_and_check,0x11510
0x11557,jmp,5,jmp 1155c <reg_set_and_check>,e9 00 00 00 00,无条件跳转,reg_set_and_check,0x11510,0x1155c,reg_set_and_check,0x11510
0x11563,jne,2,jne 11586 <reg_set_and_check>,75 21,条件跳转,reg_set_and_check,0x11510,0x11586,reg_set_and_check,0x11510
0x11581,jmp,5,jmp 11586 <reg_set_and_check>,e9 00 00 00 00,无条件跳转,reg_set_and_check,0x11510,0x11586,reg_set_and_check,0x11510
0x1159d,call,5,call 115a2 <reg_set_and_check>,e8 00 00 00 00,函数调用,reg_set_and_check,0x11510,0x115a2,reg_set_and_check,0x11510
0x115a2,jmp,2,jmp 11565 <reg_set_and_check>,eb c1,无条件跳转,reg_set_and_check,0x11510,0x11565,reg_set_and_check,0x11510
0x115c0,call,5,call 115c5 <reg_pattern_test>,e8 00 00 00 00,函数调用,reg_pattern_test,0x115c0,0x115c5,reg_pattern_test,0x115c0
0x115fb,ja,6,ja 116ba <reg_pattern_test>,0f 87 b9 00 00 00,条件跳转,reg_pattern_test,0x115c0,0x116ba,reg_pattern_test,0x115c0
0x1161a,ja,6,ja 116e9 <reg_pattern_test>,0f 87 c9 00 00 00,条件跳转,reg_pattern_test,0x115c0,0x116e9,reg_pattern_test,0x115c0
0x1162e,jne,2,jne 1165d <reg_pattern_test>,75 2d,条件跳转,reg_pattern_test,0x115c0,0x1165d,reg_pattern_test,0x115c0
0x11638,jne,2,jne 115f1 <reg_pattern_test>,75 b7,条件跳转,reg_pattern_test,0x115c0,0x115f1,reg_pattern_test,0x115c0
0x11658,jmp,5,jmp 1165d <reg_pattern_test>,e9 00 00 00 00,无条件跳转,reg_pattern_test,0x115c0,0x1165d,reg_pattern_test,0x115c0
0x11665,jne,2,jne 11690 <reg_pattern_test>,75 29,条件跳转,reg_pattern_test,0x115c0,0x11690,reg_pattern_test,0x115c0
0x1168b,jmp,5,jmp 11690 <reg_pattern_test>,e9 00 00 00 00,无条件跳转,reg_pattern_test,0x115c0,0x11690,reg_pattern_test,0x115c0
0x11694,ja,6,ja 11726 <reg_pattern_test>,0f 87 8c 00 00 00,条件跳转,reg_pattern_test,0x115c0,0x11726,reg_pattern_test,0x115c0
0x116af,call,5,call 116b4 <reg_pattern_test>,e8 00 00 00 00,函数调用,reg_pattern_test,0x115c0,0x116b4,reg_pattern_test,0x115c0
0x116b8,jmp,2,jmp 11667 <reg_pattern_test>,eb ad,无条件跳转,reg_pattern_test,0x115c0,0x11667,reg_pattern_test,0x115c0
0x116d0,call,5,call 116d5 <reg_pattern_test>,e8 00 00 00 00,函数调用,reg_pattern_test,0x115c0,0x116d5,reg_pattern_test,0x115c0
0x116e4,jmp,5,jmp 11601 <reg_pattern_test>,e9 18 ff ff ff,无条件跳转,reg_pattern_test,0x115c0,0x11601,reg_pattern_test,0x115c0
0x11706,call,5,call 1170b <reg_pattern_test>,e8 00 00 00 00,函数调用,reg_pattern_test,0x115c0,0x1170b,reg_pattern_test,0x115c0
0x11721,jmp,5,jmp 11620 <reg_pattern_test>,e9 fa fe ff ff,无条件跳转,reg_pattern_test,0x115c0,0x11620,reg_pattern_test,0x115c0
0x11737,call,5,call 1173c <reg_pattern_test>,e8 00 00 00 00,函数调用,reg_pattern_test,0x115c0,0x1173c,reg_pattern_test,0x115c0
0x11746,jmp,5,jmp 1169a <reg_pattern_test>,e9 4f ff ff ff,无条件跳转,reg_pattern_test,0x115c0,0x1169a,reg_pattern_test,0x115c0
0x11760,call,5,call 11765 <e1000_reg_test>,e8 00 00 00 00,函数调用,e1000_reg_test,0x11760,0x11765,e1000_reg_test,0x11760
0x117af,je,2,je 117f2 <e1000_reg_test>,74 41,条件跳转,e1000_reg_test,0x11760,0x117f2,e1000_reg_test,0x11760
0x117b8,jne,2,jne 117dd <e1000_reg_test>,75 23,条件跳转,e1000_reg_test,0x11760,0x117dd,e1000_reg_test,0x11760
0x117d8,jmp,5,jmp 117dd <e1000_reg_test>,e9 00 00 00 00,无条件跳转,e1000_reg_test,0x11760,0x117dd,e1000_reg_test,0x11760
0x117eb,call,5,call 117f0 <e1000_reg_test>,e8 00 00 00 00,函数调用,e1000_reg_test,0x11760,0x117f0,e1000_reg_test,0x11760
0x117f0,jmp,2,jmp 117ba <e1000_reg_test>,eb c8,无条件跳转,e1000_reg_test,0x11760,0x117ba,e1000_reg_test,0x11760
0x1180f,call,5,call 115c0 <reg_pattern_test>,e8 ac fd ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11816,jne,2,jne 117c2 <e1000_reg_test>,75 aa,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x1182e,call,5,call 115c0 <reg_pattern_test>,e8 8d fd ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11835,jne,2,jne 117c2 <e1000_reg_test>,75 8b,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x1184d,call,5,call 115c0 <reg_pattern_test>,e8 6e fd ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11854,jne,6,jne 117c2 <e1000_reg_test>,0f 85 68 ff ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11870,call,5,call 115c0 <reg_pattern_test>,e8 4b fd ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11877,jne,6,jne 117c2 <e1000_reg_test>,0f 85 45 ff ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x118a3,call,5,call 115c0 <reg_pattern_test>,e8 18 fd ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x118aa,jne,6,jne 117c2 <e1000_reg_test>,0f 85 12 ff ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x118d6,call,5,call 115c0 <reg_pattern_test>,e8 e5 fc ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x118dd,jne,6,jne 117c2 <e1000_reg_test>,0f 85 df fe ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11909,call,5,call 115c0 <reg_pattern_test>,e8 b2 fc ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11910,jne,6,jne 117c2 <e1000_reg_test>,0f 85 ac fe ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x1193c,call,5,call 115c0 <reg_pattern_test>,e8 7f fc ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11943,jne,6,jne 117c2 <e1000_reg_test>,0f 85 79 fe ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x1196f,call,5,call 115c0 <reg_pattern_test>,e8 4c fc ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11976,jne,6,jne 117c2 <e1000_reg_test>,0f 85 46 fe ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x119a2,call,5,call 115c0 <reg_pattern_test>,e8 19 fc ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x119a9,jne,6,jne 117c2 <e1000_reg_test>,0f 85 13 fe ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x119c5,call,5,call 115c0 <reg_pattern_test>,e8 f6 fb ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x119cc,jne,6,jne 117c2 <e1000_reg_test>,0f 85 f0 fd ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x119e8,call,5,call 115c0 <reg_pattern_test>,e8 d3 fb ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x119ef,jne,6,jne 117c2 <e1000_reg_test>,0f 85 cd fd ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11a17,call,5,call 115c0 <reg_pattern_test>,e8 a4 fb ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11a1e,jne,6,jne 117c2 <e1000_reg_test>,0f 85 9e fd ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11a4a,call,5,call 115c0 <reg_pattern_test>,e8 71 fb ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11a51,jne,6,jne 117c2 <e1000_reg_test>,0f 85 6b fd ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11a68,call,5,call 11510 <reg_set_and_check>,e8 a3 fa ff ff,函数调用,e1000_reg_test,0x11760,0x11510,reg_set_and_check,0x11510
0x11a6f,jne,6,jne 117c2 <e1000_reg_test>,0f 85 4d fd ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11a8b,call,5,call 11510 <reg_set_and_check>,e8 80 fa ff ff,函数调用,e1000_reg_test,0x11760,0x11510,reg_set_and_check,0x11510
0x11a92,jne,6,jne 117c2 <e1000_reg_test>,0f 85 2a fd ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11aa9,call,5,call 11510 <reg_set_and_check>,e8 62 fa ff ff,函数调用,e1000_reg_test,0x11760,0x11510,reg_set_and_check,0x11510
0x11ab0,jne,6,jne 117c2 <e1000_reg_test>,0f 85 0c fd ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11abd,jbe,6,jbe 11be2 <e1000_reg_test>,0f 86 1f 01 00 00,条件跳转,e1000_reg_test,0x11760,0x11be2,e1000_reg_test,0x11760
0x11ad7,call,5,call 11510 <reg_set_and_check>,e8 34 fa ff ff,函数调用,e1000_reg_test,0x11760,0x11510,reg_set_and_check,0x11510
0x11ade,jne,6,jne 117c2 <e1000_reg_test>,0f 85 de fc ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11b08,call,5,call 115c0 <reg_pattern_test>,e8 b3 fa ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11b0f,jne,6,jne 117c2 <e1000_reg_test>,0f 85 ad fc ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11b2b,call,5,call 115c0 <reg_pattern_test>,e8 90 fa ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11b32,jne,6,jne 117c2 <e1000_reg_test>,0f 85 8a fc ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11b5c,call,5,call 115c0 <reg_pattern_test>,e8 5f fa ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11b63,jne,6,jne 117c2 <e1000_reg_test>,0f 85 59 fc ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11b8f,call,5,call 115c0 <reg_pattern_test>,e8 2c fa ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11b96,jne,6,jne 117c2 <e1000_reg_test>,0f 85 26 fc ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11bc3,call,5,call 115c0 <reg_pattern_test>,e8 f8 f9 ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11bca,jne,6,jne 117c2 <e1000_reg_test>,0f 85 f2 fb ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11bdb,jne,2,jne 11ba2 <e1000_reg_test>,75 c5,条件跳转,e1000_reg_test,0x11760,0x11ba2,e1000_reg_test,0x11760
0x11bdd,jmp,5,jmp 11c88 <e1000_reg_test>,e9 a6 00 00 00,无条件跳转,e1000_reg_test,0x11760,0x11c88,e1000_reg_test,0x11760
0x11bf6,call,5,call 11510 <reg_set_and_check>,e8 15 f9 ff ff,函数调用,e1000_reg_test,0x11760,0x11510,reg_set_and_check,0x11510
0x11bfd,jne,6,jne 117c2 <e1000_reg_test>,0f 85 bf fb ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11c27,call,5,call 115c0 <reg_pattern_test>,e8 94 f9 ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11c2e,jne,6,jne 117c2 <e1000_reg_test>,0f 85 8e fb ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11c4a,call,5,call 115c0 <reg_pattern_test>,e8 71 f9 ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11c51,jne,6,jne 117c2 <e1000_reg_test>,0f 85 6b fb ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11c7b,call,5,call 115c0 <reg_pattern_test>,e8 40 f9 ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11c82,jne,6,jne 117c2 <e1000_reg_test>,0f 85 3a fb ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11cad,call,5,call 115c0 <reg_pattern_test>,e8 0e f9 ff ff,函数调用,e1000_reg_test,0x11760,0x115c0,reg_pattern_test,0x115c0
0x11cb4,jne,6,jne 117c2 <e1000_reg_test>,0f 85 08 fb ff ff,条件跳转,e1000_reg_test,0x11760,0x117c2,e1000_reg_test,0x11760
0x11cc5,jne,2,jne 11c8e <e1000_reg_test>,75 c7,条件跳转,e1000_reg_test,0x11760,0x11c8e,e1000_reg_test,0x11760
0x11ccf,jmp,5,jmp 117c7 <e1000_reg_test>,e9 f3 fa ff ff,无条件跳转,e1000_reg_test,0x11760,0x117c7,e1000_reg_test,0x11760
0x11cf0,call,5,call 11cf5 <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11cf5,e1000_set_link_ksettings,0x11cf0
0x11d2f,call,5,call 11d34 <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11d34,e1000_set_link_ksettings,0x11cf0
0x11d3b,je,2,je 11d5c <e1000_set_link_ksettings>,74 1f,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11d5c,e1000_set_link_ksettings,0x11cf0
0x11d47,jne,6,jne 11e77 <e1000_set_link_ksettings>,0f 85 2a 01 00 00,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e77,e1000_set_link_ksettings,0x11cf0
0x11d4f,je,2,je 11d5c <e1000_set_link_ksettings>,74 0b,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11d5c,e1000_set_link_ksettings,0x11cf0
0x11d56,jne,6,jne 11e65 <e1000_set_link_ksettings>,0f 85 09 01 00 00,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e65,e1000_set_link_ksettings,0x11cf0
0x11d6f,jae,2,jae 11d83 <e1000_set_link_ksettings>,73 12,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11d83,e1000_set_link_ksettings,0x11cf0
0x11d76,call,5,call 11d7b <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11d7b,e1000_set_link_ksettings,0x11cf0
0x11d81,jb,2,jb 11d71 <e1000_set_link_ksettings>,72 ee,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11d71,e1000_set_link_ksettings,0x11cf0
0x11d88,jne,6,jne 11e2d <e1000_set_link_ksettings>,0f 85 9f 00 00 00,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e2d,e1000_set_link_ksettings,0x11cf0
0x11da0,je,6,je 11e52 <e1000_set_link_ksettings>,0f 84 ac 00 00 00,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e52,e1000_set_link_ksettings,0x11cf0
0x11dbc,je,2,je 11dcd <e1000_set_link_ksettings>,74 0f,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11dcd,e1000_set_link_ksettings,0x11cf0
0x11de1,je,2,je 11e26 <e1000_set_link_ksettings>,74 43,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e26,e1000_set_link_ksettings,0x11cf0
0x11de3,call,5,call 11de8 <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11de8,e1000_set_link_ksettings,0x11cf0
0x11deb,call,5,call 11df0 <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11df0,e1000_set_link_ksettings,0x11cf0
0x11e09,jne,6,jne 11e97 <e1000_set_link_ksettings>,0f 85 88 00 00 00,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e97,e1000_set_link_ksettings,0x11cf0
0x11e21,jmp,5,jmp 11e26 <e1000_set_link_ksettings>,e9 00 00 00 00,无条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e26,e1000_set_link_ksettings,0x11cf0
0x11e26,call,5,call 11e2b <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11e2b,e1000_set_link_ksettings,0x11cf0
0x11e2b,jmp,2,jmp 11df0 <e1000_set_link_ksettings>,eb c3,无条件跳转,e1000_set_link_ksettings,0x11cf0,0x11df0,e1000_set_link_ksettings,0x11cf0
0x11e39,call,5,call 11e3e <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11e3e,e1000_set_link_ksettings,0x11cf0
0x11e40,je,6,je 11db5 <e1000_set_link_ksettings>,0f 84 6f ff ff ff,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11db5,e1000_set_link_ksettings,0x11cf0
0x11e50,jmp,2,jmp 11e70 <e1000_set_link_ksettings>,eb 1e,无条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e70,e1000_set_link_ksettings,0x11cf0
0x11e60,jmp,5,jmp 11db5 <e1000_set_link_ksettings>,e9 50 ff ff ff,无条件跳转,e1000_set_link_ksettings,0x11cf0,0x11db5,e1000_set_link_ksettings,0x11cf0
0x11e6e,jne,2,jne 11e81 <e1000_set_link_ksettings>,75 11,条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e81,e1000_set_link_ksettings,0x11cf0
0x11e75,jmp,2,jmp 11dfc <e1000_set_link_ksettings>,eb 85,无条件跳转,e1000_set_link_ksettings,0x11cf0,0x11dfc,e1000_set_link_ksettings,0x11cf0
0x11e7c,jmp,5,jmp 11dfc <e1000_set_link_ksettings>,e9 7b ff ff ff,无条件跳转,e1000_set_link_ksettings,0x11cf0,0x11dfc,e1000_set_link_ksettings,0x11cf0
0x11e90,call,5,call 11e95 <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11e95,e1000_set_link_ksettings,0x11cf0
0x11e95,jmp,2,jmp 11e70 <e1000_set_link_ksettings>,eb d9,无条件跳转,e1000_set_link_ksettings,0x11cf0,0x11e70,e1000_set_link_ksettings,0x11cf0
0x11e97,call,5,call 11e9c <e1000_set_link_ksettings>,e8 00 00 00 00,函数调用,e1000_set_link_ksettings,0x11cf0,0x11e9c,e1000_set_link_ksettings,0x11cf0
0x11eb0,call,5,call 11eb5 <e1000_get_link_ksettings>,e8 00 00 00 00,函数调用,e1000_get_link_ksettings,0x11eb0,0x11eb5,e1000_get_link_ksettings,0x11eb0
0x11ece,jne,6,jne 11f96 <e1000_get_link_ksettings>,0f 85 c2 00 00 00,条件跳转,e1000_get_link_ksettings,0x11eb0,0x11f96,e1000_get_link_ksettings,0x11eb0
0x11ee1,je,6,je 12005 <e1000_get_link_ksettings>,0f 84 1e 01 00 00,条件跳转,e1000_get_link_ksettings,0x11eb0,0x12005,e1000_get_link_ksettings,0x11eb0
0x11f0c,jne,6,jne 11fca <e1000_get_link_ksettings>,0f 85 b8 00 00 00,条件跳转,e1000_get_link_ksettings,0x11eb0,0x11fca,e1000_get_link_ksettings,0x11eb0
0x11f2f,je,2,je 11f3d <e1000_get_link_ksettings>,74 0c,条件跳转,e1000_get_link_ksettings,0x11eb0,0x11f3d,e1000_get_link_ksettings,0x11eb0
0x11f4c,je,2,je 11fab <e1000_get_link_ksettings>,74 5d,条件跳转,e1000_get_link_ksettings,0x11eb0,0x11fab,e1000_get_link_ksettings,0x11eb0
