jump_instr_address,jump_instr,instr_len,instr_content,instr_bytes,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0xc7d,jae,2,jae c9e <nfnetlink_rcv_batch>,73 1f,条件跳转,nfnetlink_rcv_batch,0xa70,0xc9e,nfnetlink_rcv_batch,0xa70
0xc91,je,2,je c9e <nfnetlink_rcv_batch>,74 0b,条件跳转,nfnetlink_rcv_batch,0xa70,0xc9e,nfnetlink_rcv_batch,0xa70
0xc98,je,6,je e79 <nfnetlink_rcv_batch>,0f 84 db 01 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0xe79,nfnetlink_rcv_batch,0xa70
0xcaf,callq,5,callq cb4 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xcb4,nfnetlink_rcv_batch,0xa70
0xcb7,jne,6,jne d4d <nfnetlink_rcv_batch>,0f 85 90 00 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0xd4d,nfnetlink_rcv_batch,0xa70
0xcc4,callq,5,callq 730 <nfnl_err_reset>,e8 67 fa ff ff,函数调用,nfnetlink_rcv_batch,0xa70,0x730,nfnl_err_reset,0x730
0xcda,callq,5,callq cdf <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xcdf,nfnetlink_rcv_batch,0xa70
0xced,jne,6,jne 11b4 <nfnetlink_rcv_batch>,0f 85 c1 04 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x11b4,nfnetlink_rcv_batch,0xa70
0xd07,callq,5,callq d0c <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xd0c,nfnetlink_rcv_batch,0xa70
0xd0f,jne,6,jne 1014 <nfnetlink_rcv_batch>,0f 85 ff 02 00 00,条件跳转,nfnetlink_rcv_batch,0xa70,0x1014,nfnetlink_rcv_batch,0xa70
0xd24,callq,5,callq d29 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xd29,nfnetlink_rcv_batch,0xa70
0xd30,callq,5,callq 730 <nfnl_err_reset>,e8 fb f9 ff ff,函数调用,nfnetlink_rcv_batch,0xa70,0x730,nfnl_err_reset,0x730
0xd3a,callq,5,callq d3f <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xd3f,nfnetlink_rcv_batch,0xa70
0xd43,callq,5,callq d48 <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xd48,nfnetlink_rcv_batch,0xa70
0xdd6,callq,5,callq ddb <nfnetlink_rcv_batch>,e8 00 00 00 00,函数调用,nfnetlink_rcv_batch,0xa70,0xddb,nfnetlink_rcv_batch,0xa70
